Transaction_ID,Source_Account,Target_Account,Amount,Timestamp,Is_Synthetic_Fraud,Typology,Risk_Level,Scenario_Label
TXN_BASE_0030851,ACC_02777,ACC_01894,98.92,2025-01-29 03:45:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030852,ACC_00933,ACC_03318,529.55,2025-01-29 03:47:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030853,ACC_00503,ACC_00131,94.56,2025-01-29 03:54:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030854,ACC_02082,ACC_01224,19.75,2025-01-29 03:55:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030855,ACC_03474,ACC_01175,102.67,2025-01-29 03:58:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030856,ACC_04425,ACC_00913,230.28,2025-01-29 04:01:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030857,ACC_00255,ACC_04578,79.71,2025-01-29 04:07:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030858,ACC_04758,ACC_02737,407.4,2025-01-29 04:08:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030859,ACC_00654,ACC_01865,254.43,2025-01-29 04:13:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030860,ACC_01734,ACC_01383,83.59,2025-01-29 04:14:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030861,ACC_01682,ACC_03561,94.8,2025-01-29 04:15:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030862,ACC_04390,ACC_00457,10.0,2025-01-29 04:16:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030863,ACC_00142,ACC_00662,384.63,2025-01-29 04:17:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030864,ACC_01248,ACC_01961,60.62,2025-01-29 04:23:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030865,ACC_02746,ACC_02308,7659.98,2025-01-29 04:24:00,0,Counter_Leakage_Structuring,MEDIUM_RISK,Counter_Leakage_Structuring
TXN_BASE_0030866,ACC_01815,ACC_01473,46.53,2025-01-29 04:24:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030867,ACC_02428,ACC_04610,155.72,2025-01-29 04:25:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030868,ACC_04591,ACC_01935,23.23,2025-01-29 04:27:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030869,ACC_00154,ACC_00397,27.63,2025-01-29 04:28:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030870,ACC_01148,ACC_00852,84.52,2025-01-29 04:28:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030871,ACC_04985,ACC_03182,42.44,2025-01-29 04:29:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030872,ACC_02238,ACC_03362,134.6,2025-01-29 04:30:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030873,ACC_00345,ACC_01428,44.35,2025-01-29 04:32:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030874,ACC_03094,ACC_01013,610.36,2025-01-29 04:32:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030875,ACC_04869,ACC_04137,206.88,2025-01-29 04:32:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030876,ACC_02732,ACC_00724,203.78,2025-01-29 04:34:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030877,ACC_00875,ACC_03547,43.56,2025-01-29 04:34:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030878,ACC_03506,ACC_03220,1614.56,2025-01-29 04:36:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030879,ACC_01538,ACC_04976,53.15,2025-01-29 04:39:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030880,ACC_00470,ACC_00194,38.22,2025-01-29 04:39:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030881,ACC_01790,ACC_02847,210.21,2025-01-29 04:42:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030882,ACC_03472,ACC_00734,113.78,2025-01-29 04:44:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030883,ACC_00303,ACC_02861,33.71,2025-01-29 04:46:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030884,ACC_04608,ACC_02405,1255.16,2025-01-29 04:48:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030885,ACC_04707,ACC_01871,290.24,2025-01-29 04:48:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030886,ACC_01230,ACC_00099,90.45,2025-01-29 04:51:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030887,ACC_04948,ACC_04889,1605.73,2025-01-29 04:54:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030888,ACC_01714,ACC_00085,238.16,2025-01-29 04:59:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030889,ACC_04302,ACC_01702,88.74,2025-01-29 04:59:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030890,ACC_02219,ACC_00677,1390.93,2025-01-29 05:00:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030891,ACC_01110,ACC_02229,198.5,2025-01-29 05:01:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030892,ACC_00310,ACC_01105,188.35,2025-01-29 05:04:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030893,ACC_03354,ACC_03174,56.62,2025-01-29 05:06:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030894,ACC_02214,ACC_04204,95.52,2025-01-29 05:07:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030895,ACC_04981,ACC_02197,54.99,2025-01-29 05:08:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030896,ACC_04643,ACC_04287,506.58,2025-01-29 05:12:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030897,ACC_03776,ACC_02359,13.05,2025-01-29 05:14:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030898,ACC_01116,ACC_02347,463.61,2025-01-29 05:15:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030899,ACC_03260,ACC_02567,31.41,2025-01-29 05:16:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030900,ACC_00642,ACC_01875,83.97,2025-01-29 05:18:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030901,ACC_02184,ACC_00359,63.16,2025-01-29 05:19:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030902,ACC_03117,ACC_00185,48.22,2025-01-29 05:20:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030903,ACC_04256,ACC_03874,205.97,2025-01-29 05:20:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030904,ACC_02913,ACC_02057,89.46,2025-01-29 05:20:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030905,ACC_03413,ACC_00057,40.4,2025-01-29 05:20:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030906,ACC_00979,ACC_03931,108.29,2025-01-29 05:23:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030907,ACC_01395,ACC_00331,39.04,2025-01-29 05:24:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030908,ACC_02371,ACC_02211,47.21,2025-01-29 05:30:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030909,ACC_03469,ACC_02982,14.93,2025-01-29 05:33:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030910,ACC_02924,ACC_00984,52.44,2025-01-29 05:34:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030911,ACC_04529,ACC_02394,162.89,2025-01-29 05:34:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030912,ACC_00630,ACC_04592,94.12,2025-01-29 05:35:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030913,ACC_01186,ACC_04972,9425.03,2025-01-29 05:35:00,0,Counter_Leakage_Structuring,MEDIUM_RISK,Counter_Leakage_Structuring
TXN_BASE_0030914,ACC_00842,ACC_02987,2070.16,2025-01-29 05:36:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030915,ACC_00969,ACC_02256,51.57,2025-01-29 05:37:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030916,ACC_04629,ACC_01326,33.12,2025-01-29 05:39:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030917,ACC_03617,ACC_04047,349.25,2025-01-29 05:42:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030918,ACC_01690,ACC_01163,134.59,2025-01-29 05:43:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030919,ACC_04906,ACC_04321,351.8,2025-01-29 05:46:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030920,ACC_03485,ACC_00905,145.27,2025-01-29 05:47:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030921,ACC_04220,ACC_01644,71.29,2025-01-29 05:48:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030922,ACC_03257,ACC_02516,71.78,2025-01-29 05:48:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030923,ACC_00658,ACC_04568,151.31,2025-01-29 05:51:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030924,ACC_03789,ACC_03747,69.87,2025-01-29 05:52:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030925,ACC_00681,ACC_03538,388.93,2025-01-29 05:53:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030926,ACC_01517,ACC_00418,18.86,2025-01-29 05:54:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030927,ACC_02304,ACC_01003,386.44,2025-01-29 05:57:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030928,ACC_00939,ACC_02720,10.0,2025-01-29 06:00:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030929,ACC_01131,ACC_01811,107.14,2025-01-29 06:04:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030930,ACC_01288,ACC_01291,60.51,2025-01-29 06:04:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030931,ACC_04384,ACC_03985,14.59,2025-01-29 06:06:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030932,ACC_03283,ACC_04474,10.0,2025-01-29 06:06:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030933,ACC_00267,ACC_01903,24.12,2025-01-29 06:07:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030934,ACC_04927,ACC_00631,95.09,2025-01-29 06:09:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030935,ACC_03595,ACC_02605,43.7,2025-01-29 06:10:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030936,ACC_00054,ACC_03620,7781.3,2025-01-29 06:10:00,0,Counter_Leakage_Structuring,MEDIUM_RISK,Counter_Leakage_Structuring
TXN_BASE_0030937,ACC_00581,ACC_03161,456.11,2025-01-29 06:11:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030938,ACC_02090,ACC_04769,20.52,2025-01-29 06:13:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030939,ACC_00984,ACC_03799,203.35,2025-01-29 06:13:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030940,ACC_03936,ACC_01534,30.98,2025-01-29 06:13:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030941,ACC_03161,ACC_03277,23.4,2025-01-29 06:17:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030942,ACC_03922,ACC_00232,43.61,2025-01-29 06:17:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030943,ACC_04518,ACC_04216,189.41,2025-01-29 06:17:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030944,ACC_02334,ACC_00307,17.36,2025-01-29 06:19:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030945,ACC_04025,ACC_03607,127.1,2025-01-29 06:19:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030946,ACC_01831,ACC_00095,28.42,2025-01-29 06:19:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030947,ACC_03642,ACC_03929,35.27,2025-01-29 06:20:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030948,ACC_01649,ACC_01390,145.59,2025-01-29 06:22:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030949,ACC_01939,ACC_03648,1221.92,2025-01-29 06:22:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030950,ACC_00769,ACC_04463,30.17,2025-01-29 06:25:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030951,ACC_04462,ACC_01296,213.55,2025-01-29 06:25:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030952,ACC_01715,ACC_01639,61.85,2025-01-29 06:26:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030953,ACC_03030,ACC_03053,50.92,2025-01-29 06:27:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030954,ACC_02444,ACC_04933,325.59,2025-01-29 06:28:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030955,ACC_02737,ACC_03302,32.71,2025-01-29 06:31:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030956,ACC_02952,ACC_02919,22.53,2025-01-29 06:31:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030957,ACC_01465,ACC_02576,156.37,2025-01-29 06:32:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030958,ACC_02148,ACC_00540,610.17,2025-01-29 06:32:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030959,ACC_00533,ACC_04527,221.41,2025-01-29 06:34:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030960,ACC_03000,ACC_03535,16.64,2025-01-29 06:35:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030961,ACC_00903,ACC_01728,43.02,2025-01-29 06:35:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030962,ACC_03484,ACC_00993,291.64,2025-01-29 06:36:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030963,ACC_03973,ACC_04192,600.24,2025-01-29 06:39:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030964,ACC_00603,ACC_00214,8307.45,2025-01-29 06:39:00,0,Counter_Leakage_Structuring,MEDIUM_RISK,Counter_Leakage_Structuring
TXN_BASE_0030965,ACC_01695,ACC_00477,44.92,2025-01-29 06:42:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030966,ACC_00750,ACC_04956,648.86,2025-01-29 06:42:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030967,ACC_03482,ACC_02797,82.31,2025-01-29 06:42:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030968,ACC_04553,ACC_01573,43.51,2025-01-29 06:44:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030969,ACC_00381,ACC_03168,35.52,2025-01-29 06:45:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030970,ACC_03738,ACC_02806,21.46,2025-01-29 06:46:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030971,ACC_04436,ACC_02025,2698.08,2025-01-29 06:48:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030972,ACC_03178,ACC_01281,495.29,2025-01-29 06:48:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030973,ACC_00884,ACC_04110,40.95,2025-01-29 06:52:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030974,ACC_00931,ACC_01768,719.24,2025-01-29 06:54:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030975,ACC_02695,ACC_01750,170.71,2025-01-29 06:55:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030976,ACC_03676,ACC_02849,159.0,2025-01-29 06:58:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030977,ACC_01847,ACC_03765,38.03,2025-01-29 06:59:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030978,ACC_04017,ACC_02686,48.57,2025-01-29 07:00:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030979,ACC_00205,ACC_02752,85.55,2025-01-29 07:00:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030980,ACC_03186,ACC_04730,10.0,2025-01-29 07:04:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030981,ACC_02063,ACC_00674,50.19,2025-01-29 07:04:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030982,ACC_04835,ACC_02575,90.5,2025-01-29 07:05:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030983,ACC_02422,ACC_01681,433.3,2025-01-29 07:10:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030984,ACC_03908,ACC_00352,42.95,2025-01-29 07:10:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030985,ACC_01611,ACC_02763,238.55,2025-01-29 07:11:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030986,ACC_01262,ACC_02384,9294.97,2025-01-29 07:11:00,0,Counter_Leakage_Structuring,MEDIUM_RISK,Counter_Leakage_Structuring
TXN_BASE_0030987,ACC_03156,ACC_00519,365.2,2025-01-29 07:12:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030988,ACC_03196,ACC_04808,30.56,2025-01-29 07:13:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030989,ACC_01683,ACC_02432,105.25,2025-01-29 07:14:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030990,ACC_03104,ACC_00012,146.59,2025-01-29 07:15:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030991,ACC_00630,ACC_02358,115.84,2025-01-29 07:17:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030992,ACC_02206,ACC_02941,79.19,2025-01-29 07:19:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030993,ACC_03953,ACC_00743,20.29,2025-01-29 07:20:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030994,ACC_02161,ACC_03807,30.96,2025-01-29 07:24:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030995,ACC_04224,ACC_00066,297.59,2025-01-29 07:27:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030996,ACC_03572,ACC_02176,43.95,2025-01-29 07:30:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030997,ACC_01726,ACC_03258,79.52,2025-01-29 07:31:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030998,ACC_04117,ACC_03804,15.02,2025-01-29 07:32:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0030999,ACC_01117,ACC_04916,252.22,2025-01-29 07:34:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031000,ACC_01032,ACC_02856,18.48,2025-01-29 07:39:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031001,ACC_01959,ACC_03555,270.2,2025-01-29 07:40:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031002,ACC_01481,ACC_01560,25.15,2025-01-29 07:40:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031003,ACC_04050,ACC_03218,304.12,2025-01-29 07:41:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031004,ACC_01351,ACC_00682,91.12,2025-01-29 07:41:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031005,ACC_04715,ACC_02545,46.04,2025-01-29 07:43:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031006,ACC_02158,ACC_01919,614.3,2025-01-29 07:43:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031007,ACC_01144,ACC_01489,82.88,2025-01-29 07:43:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031008,ACC_03756,ACC_01359,58.31,2025-01-29 07:48:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031009,ACC_04141,ACC_02574,267.99,2025-01-29 07:48:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031010,ACC_04965,ACC_00753,15.23,2025-01-29 07:49:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031011,ACC_00514,ACC_01649,10.0,2025-01-29 07:50:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031012,ACC_03437,ACC_02568,361.25,2025-01-29 07:50:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031013,ACC_01727,ACC_04036,33.0,2025-01-29 07:51:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031014,ACC_03993,ACC_01720,254.05,2025-01-29 07:52:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031015,ACC_02984,ACC_00017,95.14,2025-01-29 07:55:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031016,ACC_03396,ACC_00932,22.27,2025-01-29 07:57:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031017,ACC_04474,ACC_04457,186.56,2025-01-29 07:59:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031018,ACC_03498,ACC_03333,55.03,2025-01-29 08:03:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031019,ACC_04423,ACC_01122,24.71,2025-01-29 08:03:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031020,ACC_02330,ACC_01568,25.49,2025-01-29 08:05:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031021,ACC_02444,ACC_00035,11.25,2025-01-29 08:07:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031022,ACC_02904,ACC_01904,146.0,2025-01-29 08:07:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031023,ACC_03231,ACC_03724,29.3,2025-01-29 08:08:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031024,ACC_03765,ACC_01868,86.34,2025-01-29 08:09:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031025,ACC_01360,ACC_00798,72.38,2025-01-29 08:09:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031026,ACC_02479,ACC_04721,29.08,2025-01-29 08:09:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031027,ACC_01197,ACC_03980,14.48,2025-01-29 08:09:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031028,ACC_00218,ACC_00436,1882.68,2025-01-29 08:10:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031029,ACC_00539,ACC_00050,84.92,2025-01-29 08:12:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031030,ACC_01253,ACC_02091,802.76,2025-01-29 08:12:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031031,ACC_02596,ACC_02621,364.28,2025-01-29 08:16:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031032,ACC_00941,ACC_04308,61.23,2025-01-29 08:19:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031033,ACC_03056,ACC_04483,111.85,2025-01-29 08:21:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031034,ACC_03247,ACC_01949,108.02,2025-01-29 08:22:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031035,ACC_01580,ACC_00889,823.07,2025-01-29 08:27:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031036,ACC_04616,ACC_02762,243.67,2025-01-29 08:30:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031037,ACC_02496,ACC_03056,34.17,2025-01-29 08:32:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031038,ACC_03850,ACC_04159,137.27,2025-01-29 08:32:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031039,ACC_01259,ACC_04649,236.32,2025-01-29 08:32:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031040,ACC_03755,ACC_02055,21.97,2025-01-29 08:33:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031041,ACC_00680,ACC_02399,9618.76,2025-01-29 08:35:00,0,Counter_Leakage_Structuring,MEDIUM_RISK,Counter_Leakage_Structuring
TXN_BASE_0031042,ACC_00133,ACC_00336,452.41,2025-01-29 08:36:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031043,ACC_04520,ACC_02134,32.17,2025-01-29 08:36:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031044,ACC_01439,ACC_04137,37.97,2025-01-29 08:38:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031045,ACC_03900,ACC_03015,362.33,2025-01-29 08:38:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031046,ACC_02568,ACC_00246,58.85,2025-01-29 08:39:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031047,ACC_04212,ACC_01624,27.7,2025-01-29 08:40:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031048,ACC_02361,ACC_03434,259.49,2025-01-29 08:40:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031049,ACC_01679,ACC_04333,179.87,2025-01-29 08:44:00,0,Standard_Retail,LOW_RISK,Standard_Retail
TXN_BASE_0031050,ACC_00641,ACC_03686,100.81,2025-01-29 08:47:00,0,Standard_Retail,LOW_RISK,Standard_Retail
