Transaction_ID,Source_Account,Target_Account,Amount,Timestamp,Is_Synthetic_Fraud,Typology
TXN_BASE_0031109,ACC_04890,ACC_03450,70.46,2025-01-29 07:15:00,0,Standard_Retail
TXN_BASE_0031110,ACC_00622,ACC_03900,53.66,2025-01-29 07:16:00,0,Standard_Retail
TXN_BASE_0031111,ACC_04114,ACC_02441,204.97,2025-01-29 07:18:00,0,Standard_Retail
TXN_BASE_0031112,ACC_03130,ACC_01767,18.18,2025-01-29 07:19:00,0,Standard_Retail
TXN_BASE_0031113,ACC_04145,ACC_01139,91.43,2025-01-29 07:21:00,0,Standard_Retail
TXN_BASE_0031114,ACC_00000,ACC_01734,69.88,2025-01-29 07:21:00,0,Standard_Retail
TXN_BASE_0031115,ACC_02871,ACC_03949,94.2,2025-01-29 07:22:00,0,Standard_Retail
TXN_BASE_0031116,ACC_04164,ACC_03919,11.26,2025-01-29 07:22:00,0,Standard_Retail
TXN_BASE_0031117,ACC_04126,ACC_01957,48.08,2025-01-29 07:23:00,0,Standard_Retail
TXN_BASE_0031118,ACC_04898,ACC_03596,92.18,2025-01-29 07:27:00,0,Standard_Retail
TXN_BASE_0031119,ACC_03107,ACC_02541,9187.29,2025-01-29 07:29:00,0,Counter_Leakage_Structuring
TXN_BASE_0031120,ACC_01329,ACC_03852,825.24,2025-01-29 07:29:00,0,Standard_Retail
TXN_BASE_0031121,ACC_02436,ACC_00987,7751.9,2025-01-29 07:30:00,0,Counter_Leakage_Structuring
TXN_BASE_0031122,ACC_04490,ACC_04553,156.55,2025-01-29 07:32:00,0,Standard_Retail
TXN_BASE_0031123,ACC_02000,ACC_02036,413.96,2025-01-29 07:32:00,0,Standard_Retail
TXN_BASE_0031124,ACC_00935,ACC_02781,62.52,2025-01-29 07:32:00,0,Standard_Retail
TXN_BASE_0031125,ACC_03071,ACC_02719,580.98,2025-01-29 07:33:00,0,Standard_Retail
TXN_BASE_0031126,ACC_03635,ACC_04668,344.86,2025-01-29 07:38:00,0,Standard_Retail
TXN_BASE_0031127,ACC_04154,ACC_03295,52.72,2025-01-29 07:38:00,0,Standard_Retail
TXN_BASE_0031128,ACC_01847,ACC_03164,905.73,2025-01-29 07:43:00,0,Standard_Retail
TXN_BASE_0031129,ACC_02159,ACC_00760,153.9,2025-01-29 07:43:00,0,Standard_Retail
TXN_BASE_0031130,ACC_01433,ACC_03362,1250.83,2025-01-29 07:44:00,0,Standard_Retail
TXN_BASE_0031131,ACC_04935,ACC_02304,129.52,2025-01-29 07:46:00,0,Standard_Retail
TXN_BASE_0031132,ACC_00144,ACC_01678,45.86,2025-01-29 07:47:00,0,Standard_Retail
TXN_BASE_0031133,ACC_00994,ACC_00790,35.84,2025-01-29 07:48:00,0,Standard_Retail
TXN_BASE_0031134,ACC_02030,ACC_04359,58.74,2025-01-29 07:49:00,0,Standard_Retail
TXN_BASE_0031135,ACC_04818,ACC_03923,45.35,2025-01-29 07:52:00,0,Standard_Retail
TXN_BASE_0031136,ACC_04941,ACC_01525,413.92,2025-01-29 07:56:00,0,Standard_Retail
TXN_BASE_0031137,ACC_03471,ACC_03727,86.94,2025-01-29 07:56:00,0,Standard_Retail
TXN_BASE_0031138,ACC_04868,ACC_03958,12.98,2025-01-29 07:57:00,0,Standard_Retail
TXN_BASE_0031139,ACC_04085,ACC_03302,116.23,2025-01-29 08:04:00,0,Standard_Retail
TXN_BASE_0031140,ACC_04340,ACC_03845,104.65,2025-01-29 08:04:00,0,Standard_Retail
TXN_BASE_0031141,ACC_04142,ACC_00040,51.3,2025-01-29 08:04:00,0,Standard_Retail
TXN_BASE_0031142,ACC_03134,ACC_00825,124.1,2025-01-29 08:06:00,0,Standard_Retail
TXN_BASE_0031143,ACC_00148,ACC_04232,85.38,2025-01-29 08:07:00,0,Standard_Retail
TXN_BASE_0031144,ACC_03609,ACC_02232,192.58,2025-01-29 08:08:00,0,Standard_Retail
TXN_BASE_0031145,ACC_04416,ACC_02692,179.46,2025-01-29 08:08:00,0,Standard_Retail
TXN_BASE_0031146,ACC_03431,ACC_00537,139.47,2025-01-29 08:09:00,0,Standard_Retail
TXN_BASE_0031147,ACC_04079,ACC_04145,18.94,2025-01-29 08:10:00,0,Standard_Retail
TXN_BASE_0031148,ACC_02124,ACC_04145,1144.61,2025-01-29 08:10:00,0,Standard_Retail
TXN_BASE_0031149,ACC_00544,ACC_02854,13.91,2025-01-29 08:11:00,0,Standard_Retail
TXN_BASE_0031150,ACC_04141,ACC_01672,77.13,2025-01-29 08:12:00,0,Standard_Retail
TXN_BASE_0031151,ACC_04685,ACC_00348,8191.07,2025-01-29 08:12:00,0,Counter_Leakage_Structuring
TXN_BASE_0031152,ACC_00892,ACC_04717,144.84,2025-01-29 08:15:00,0,Standard_Retail
TXN_BASE_0031153,ACC_04785,ACC_00920,106.28,2025-01-29 08:16:00,0,Standard_Retail
TXN_BASE_0031154,ACC_00141,ACC_02994,73.51,2025-01-29 08:17:00,0,Standard_Retail
TXN_BASE_0031155,ACC_00805,ACC_03240,7640.38,2025-01-29 08:19:00,0,Counter_Leakage_Structuring
TXN_BASE_0031156,ACC_02778,ACC_01760,340.43,2025-01-29 08:19:00,0,Standard_Retail
TXN_BASE_0031157,ACC_02113,ACC_02802,60.79,2025-01-29 08:20:00,0,Standard_Retail
TXN_BASE_0031158,ACC_04143,ACC_04376,236.27,2025-01-29 08:21:00,0,Standard_Retail
TXN_BASE_0031159,ACC_00045,ACC_01576,588.52,2025-01-29 08:26:00,0,Standard_Retail
TXN_BASE_0031160,ACC_02720,ACC_04617,337.52,2025-01-29 08:27:00,0,Standard_Retail
TXN_BASE_0031161,ACC_03466,ACC_03025,76.44,2025-01-29 08:27:00,0,Standard_Retail
TXN_BASE_0031162,ACC_03319,ACC_02483,13.35,2025-01-29 08:27:00,0,Standard_Retail
TXN_BASE_0031163,ACC_00061,ACC_04856,132.9,2025-01-29 08:28:00,0,Standard_Retail
TXN_BASE_0031164,ACC_03372,ACC_01688,200.8,2025-01-29 08:28:00,0,Standard_Retail
TXN_BASE_0031165,ACC_02441,ACC_00052,35.75,2025-01-29 08:31:00,0,Standard_Retail
TXN_BASE_0031166,ACC_04521,ACC_02895,92.49,2025-01-29 08:35:00,0,Standard_Retail
TXN_BASE_0031167,ACC_00873,ACC_00359,81.49,2025-01-29 08:36:00,0,Standard_Retail
TXN_BASE_0031168,ACC_01779,ACC_02485,475.92,2025-01-29 08:36:00,0,Standard_Retail
TXN_BASE_0031169,ACC_02210,ACC_01415,832.62,2025-01-29 08:37:00,0,Standard_Retail
TXN_BASE_0031170,ACC_00689,ACC_04257,368.8,2025-01-29 08:37:00,0,Standard_Retail
TXN_BASE_0031171,ACC_00811,ACC_01018,81.23,2025-01-29 08:39:00,0,Standard_Retail
TXN_BASE_0031172,ACC_03366,ACC_00444,8447.92,2025-01-29 08:40:00,0,Counter_Leakage_Structuring
TXN_BASE_0031173,ACC_02707,ACC_01874,196.08,2025-01-29 08:40:00,0,Standard_Retail
TXN_BASE_0031174,ACC_04880,ACC_03043,82.28,2025-01-29 08:43:00,0,Standard_Retail
TXN_BASE_0031175,ACC_03500,ACC_03523,1108.62,2025-01-29 08:44:00,0,Standard_Retail
TXN_BASE_0031176,ACC_00936,ACC_04777,37.13,2025-01-29 08:45:00,0,Standard_Retail
TXN_BASE_0031177,ACC_03635,ACC_04331,185.8,2025-01-29 08:46:00,0,Standard_Retail
TXN_BASE_0031178,ACC_01855,ACC_01643,246.53,2025-01-29 08:48:00,0,Standard_Retail
TXN_BASE_0031179,ACC_01882,ACC_03777,63.75,2025-01-29 08:49:00,0,Standard_Retail
TXN_BASE_0031180,ACC_01158,ACC_02010,176.08,2025-01-29 08:49:00,0,Standard_Retail
TXN_BASE_0031181,ACC_04683,ACC_00700,279.95,2025-01-29 08:49:00,0,Standard_Retail
TXN_BASE_0031182,ACC_01003,ACC_03293,120.73,2025-01-29 08:51:00,0,Standard_Retail
TXN_BASE_0031183,ACC_04898,ACC_03937,158.7,2025-01-29 08:53:00,0,Standard_Retail
TXN_BASE_0031184,ACC_01790,ACC_03458,102.16,2025-01-29 08:55:00,0,Standard_Retail
TXN_BASE_0031185,ACC_02576,ACC_01407,234.4,2025-01-29 08:55:00,0,Standard_Retail
TXN_BASE_0031186,ACC_02286,ACC_03394,68.39,2025-01-29 08:58:00,0,Standard_Retail
TXN_BASE_0031187,ACC_00187,ACC_03407,61.92,2025-01-29 08:59:00,0,Standard_Retail
TXN_BASE_0031188,ACC_03022,ACC_02778,92.27,2025-01-29 08:59:00,0,Standard_Retail
TXN_BASE_0031189,ACC_03189,ACC_00126,372.56,2025-01-29 09:00:00,0,Standard_Retail
TXN_BASE_0031190,ACC_02347,ACC_04990,11.06,2025-01-29 09:00:00,0,Standard_Retail
TXN_BASE_0031191,ACC_03549,ACC_01104,30.23,2025-01-29 09:05:00,0,Standard_Retail
TXN_BASE_0031192,ACC_02530,ACC_01225,1381.5,2025-01-29 09:05:00,0,Standard_Retail
TXN_BASE_0031193,ACC_04789,ACC_04239,125.24,2025-01-29 09:06:00,0,Standard_Retail
TXN_BASE_0031194,ACC_02878,ACC_03690,55.23,2025-01-29 09:07:00,0,Standard_Retail
TXN_BASE_0031195,ACC_02026,ACC_04068,233.65,2025-01-29 09:07:00,0,Standard_Retail
TXN_BASE_0031196,ACC_00433,ACC_03027,35.09,2025-01-29 09:08:00,0,Standard_Retail
TXN_BASE_0031197,ACC_00604,ACC_02382,10.0,2025-01-29 09:13:00,0,Standard_Retail
TXN_BASE_0031198,ACC_02959,ACC_01314,137.79,2025-01-29 09:14:00,0,Standard_Retail
TXN_BASE_0031199,ACC_04361,ACC_04003,37.45,2025-01-29 09:15:00,0,Standard_Retail
TXN_BASE_0031200,ACC_01801,ACC_00674,101.66,2025-01-29 09:21:00,0,Standard_Retail
TXN_BASE_0031201,ACC_01396,ACC_03115,133.66,2025-01-29 09:23:00,0,Standard_Retail
TXN_BASE_0031202,ACC_01527,ACC_04748,106.76,2025-01-29 09:24:00,0,Standard_Retail
TXN_BASE_0031203,ACC_02489,ACC_04499,11.58,2025-01-29 09:25:00,0,Standard_Retail
TXN_BASE_0031204,ACC_00978,ACC_01333,92.9,2025-01-29 09:25:00,0,Standard_Retail
TXN_BASE_0031205,ACC_03333,ACC_02504,153.47,2025-01-29 09:25:00,0,Standard_Retail
TXN_BASE_0031206,ACC_00289,ACC_03518,16.78,2025-01-29 09:26:00,0,Standard_Retail
TXN_BASE_0031207,ACC_03482,ACC_00549,14.54,2025-01-29 09:30:00,0,Standard_Retail
TXN_BASE_0031208,ACC_00685,ACC_01768,24.96,2025-01-29 09:31:00,0,Standard_Retail
TXN_BASE_0031209,ACC_03921,ACC_03368,220.55,2025-01-29 09:32:00,0,Standard_Retail
TXN_BASE_0031210,ACC_04463,ACC_03908,10.0,2025-01-29 09:34:00,0,Standard_Retail
TXN_BASE_0031211,ACC_01423,ACC_03221,7854.08,2025-01-29 09:34:00,0,Counter_Leakage_Structuring
TXN_BASE_0031212,ACC_02200,ACC_00140,144.09,2025-01-29 09:38:00,0,Standard_Retail
TXN_BASE_0031213,ACC_01008,ACC_02468,66.09,2025-01-29 09:42:00,0,Standard_Retail
TXN_BASE_0031214,ACC_02041,ACC_01616,15.23,2025-01-29 09:42:00,0,Standard_Retail
TXN_BASE_0031215,ACC_02053,ACC_00895,34.61,2025-01-29 09:42:00,0,Standard_Retail
TXN_BASE_0031216,ACC_00389,ACC_00409,230.05,2025-01-29 09:44:00,0,Standard_Retail
TXN_BASE_0031217,ACC_01951,ACC_01690,406.7,2025-01-29 09:45:00,0,Standard_Retail
TXN_BASE_0031218,ACC_02551,ACC_00598,26.11,2025-01-29 09:47:00,0,Standard_Retail
TXN_BASE_0031219,ACC_03743,ACC_02590,354.33,2025-01-29 09:48:00,0,Standard_Retail
TXN_BASE_0031220,ACC_04645,ACC_00595,205.01,2025-01-29 09:50:00,0,Standard_Retail
TXN_BASE_0031221,ACC_04341,ACC_01252,89.28,2025-01-29 09:51:00,0,Standard_Retail
TXN_BASE_0031222,ACC_03309,ACC_01191,37.14,2025-01-29 09:51:00,0,Standard_Retail
TXN_BASE_0031223,ACC_04535,ACC_02447,44.81,2025-01-29 09:52:00,0,Standard_Retail
TXN_BASE_0031224,ACC_01509,ACC_02932,802.32,2025-01-29 09:53:00,0,Standard_Retail
TXN_BASE_0031225,ACC_03955,ACC_04903,111.51,2025-01-29 09:53:00,0,Standard_Retail
TXN_BASE_0031226,ACC_03209,ACC_01297,444.01,2025-01-29 09:55:00,0,Standard_Retail
TXN_BASE_0031227,ACC_03165,ACC_04799,120.29,2025-01-29 09:57:00,0,Standard_Retail
TXN_BASE_0031228,ACC_01644,ACC_03266,8153.55,2025-01-29 09:58:00,0,Counter_Leakage_Structuring
TXN_BASE_0031229,ACC_03539,ACC_03821,181.44,2025-01-29 10:01:00,0,Standard_Retail
TXN_BASE_0031230,ACC_04795,ACC_04665,1199.19,2025-01-29 10:02:00,0,Standard_Retail
TXN_BASE_0031231,ACC_02753,ACC_00651,41.56,2025-01-29 10:02:00,0,Standard_Retail
TXN_BASE_0031232,ACC_03128,ACC_01083,269.52,2025-01-29 10:02:00,0,Standard_Retail
TXN_BASE_0031233,ACC_01473,ACC_03763,113.14,2025-01-29 10:03:00,0,Standard_Retail
TXN_BASE_0031234,ACC_00294,ACC_00283,15.81,2025-01-29 10:04:00,0,Standard_Retail
TXN_BASE_0031235,ACC_03642,ACC_04007,15.39,2025-01-29 10:06:00,0,Standard_Retail
TXN_BASE_0031236,ACC_04743,ACC_01203,52.33,2025-01-29 10:07:00,0,Standard_Retail
TXN_BASE_0031237,ACC_00306,ACC_00034,136.59,2025-01-29 10:11:00,0,Standard_Retail
TXN_BASE_0031238,ACC_02522,ACC_04772,258.28,2025-01-29 10:13:00,0,Standard_Retail
TXN_BASE_0031239,ACC_04714,ACC_00416,13.67,2025-01-29 10:14:00,0,Standard_Retail
TXN_BASE_0031240,ACC_01288,ACC_01224,197.01,2025-01-29 10:14:00,0,Standard_Retail
TXN_BASE_0031241,ACC_02064,ACC_02741,78.1,2025-01-29 10:15:00,0,Standard_Retail
TXN_BASE_0031242,ACC_00289,ACC_04346,90.38,2025-01-29 10:17:00,0,Standard_Retail
TXN_BASE_0031243,ACC_04594,ACC_01988,8075.02,2025-01-29 10:21:00,0,Counter_Leakage_Structuring
TXN_BASE_0031244,ACC_03996,ACC_02882,731.67,2025-01-29 10:21:00,0,Standard_Retail
TXN_BASE_0031245,ACC_01748,ACC_02415,129.59,2025-01-29 10:27:00,0,Standard_Retail
TXN_BASE_0031246,ACC_00591,ACC_02546,17.67,2025-01-29 10:27:00,0,Standard_Retail
TXN_BASE_0031247,ACC_04778,ACC_03743,71.92,2025-01-29 10:28:00,0,Standard_Retail
TXN_BASE_0031248,ACC_03109,ACC_02808,250.28,2025-01-29 10:28:00,0,Standard_Retail
TXN_BASE_0031249,ACC_00714,ACC_02353,260.36,2025-01-29 10:29:00,0,Standard_Retail
TXN_BASE_0031250,ACC_02644,ACC_04685,200.13,2025-01-29 10:33:00,0,Standard_Retail
TXN_BASE_0031251,ACC_02374,ACC_01493,48.81,2025-01-29 10:33:00,0,Standard_Retail
TXN_BASE_0031252,ACC_03042,ACC_02486,17.44,2025-01-29 10:34:00,0,Standard_Retail
TXN_BASE_0031253,ACC_01227,ACC_00923,182.62,2025-01-29 10:34:00,0,Standard_Retail
TXN_BASE_0031254,ACC_03309,ACC_00107,20.97,2025-01-29 10:36:00,0,Standard_Retail
TXN_BASE_0031255,ACC_00998,ACC_03539,206.77,2025-01-29 10:40:00,0,Standard_Retail
TXN_BASE_0031256,ACC_01470,ACC_03559,206.84,2025-01-29 10:40:00,0,Standard_Retail
TXN_BASE_0031257,ACC_04724,ACC_02248,51.36,2025-01-29 10:43:00,0,Standard_Retail
TXN_BASE_0031258,ACC_00425,ACC_03955,78.65,2025-01-29 10:47:00,0,Standard_Retail
TXN_BASE_0031259,ACC_00832,ACC_02075,114.25,2025-01-29 10:48:00,0,Standard_Retail
TXN_BASE_0031260,ACC_01673,ACC_02493,43.04,2025-01-29 10:48:00,0,Standard_Retail
TXN_BASE_0031261,ACC_03551,ACC_01727,17.15,2025-01-29 10:50:00,0,Standard_Retail
TXN_BASE_0031262,ACC_04335,ACC_01153,85.88,2025-01-29 10:50:00,0,Standard_Retail
TXN_BASE_0031263,ACC_00892,ACC_03944,97.32,2025-01-29 10:52:00,0,Standard_Retail
TXN_BASE_0031264,ACC_00424,ACC_02667,460.93,2025-01-29 10:54:00,0,Standard_Retail
TXN_BASE_0031265,ACC_00495,ACC_04105,9852.57,2025-01-29 10:56:00,0,Counter_Leakage_Structuring
TXN_BASE_0031266,ACC_03060,ACC_04321,324.47,2025-01-29 10:56:00,0,Standard_Retail
TXN_BASE_0031267,ACC_02670,ACC_01161,22.73,2025-01-29 11:02:00,0,Standard_Retail
TXN_BASE_0031268,ACC_01836,ACC_00773,17.93,2025-01-29 11:03:00,0,Standard_Retail
TXN_BASE_0031269,ACC_00320,ACC_00982,62.74,2025-01-29 11:05:00,0,Standard_Retail
TXN_BASE_0031270,ACC_04455,ACC_01412,29.1,2025-01-29 11:08:00,0,Standard_Retail
TXN_BASE_0031271,ACC_00970,ACC_00357,17.63,2025-01-29 11:11:00,0,Standard_Retail
TXN_BASE_0031272,ACC_03423,ACC_01068,928.15,2025-01-29 11:14:00,0,Standard_Retail
TXN_BASE_0031273,ACC_04585,ACC_04439,52.35,2025-01-29 11:16:00,0,Standard_Retail
TXN_BASE_0031274,ACC_04574,ACC_00383,1441.68,2025-01-29 11:16:00,0,Standard_Retail
TXN_BASE_0031275,ACC_00351,ACC_04061,8638.81,2025-01-29 11:16:00,0,Counter_Leakage_Structuring
TXN_BASE_0031276,ACC_03506,ACC_02397,11.59,2025-01-29 11:17:00,0,Standard_Retail
TXN_BASE_0031277,ACC_03127,ACC_01250,423.92,2025-01-29 11:17:00,0,Standard_Retail
TXN_BASE_0031278,ACC_04598,ACC_03160,37.64,2025-01-29 11:24:00,0,Standard_Retail
TXN_BASE_0031279,ACC_01510,ACC_04484,106.34,2025-01-29 11:24:00,0,Standard_Retail
TXN_BASE_0031280,ACC_01472,ACC_03231,17.69,2025-01-29 11:25:00,0,Standard_Retail
TXN_BASE_0031281,ACC_01107,ACC_00542,85.99,2025-01-29 11:28:00,0,Standard_Retail
TXN_BASE_0031282,ACC_03553,ACC_00020,17.36,2025-01-29 11:29:00,0,Standard_Retail
TXN_BASE_0031283,ACC_02513,ACC_02478,82.38,2025-01-29 11:30:00,0,Standard_Retail
TXN_BASE_0031284,ACC_03041,ACC_01151,50.97,2025-01-29 11:30:00,0,Standard_Retail
TXN_BASE_0031285,ACC_04272,ACC_01234,118.67,2025-01-29 11:32:00,0,Standard_Retail
TXN_BASE_0031286,ACC_01778,ACC_03241,190.72,2025-01-29 11:32:00,0,Standard_Retail
TXN_BASE_0031287,ACC_02408,ACC_01015,120.22,2025-01-29 11:32:00,0,Standard_Retail
TXN_BASE_0031288,ACC_03721,ACC_03448,154.66,2025-01-29 11:34:00,0,Standard_Retail
TXN_BASE_0031289,ACC_04051,ACC_02032,78.98,2025-01-29 11:34:00,0,Standard_Retail
TXN_BASE_0031290,ACC_03032,ACC_01310,53.39,2025-01-29 11:36:00,0,Standard_Retail
TXN_BASE_0031291,ACC_04160,ACC_02401,8430.3,2025-01-29 11:37:00,0,Counter_Leakage_Structuring
TXN_BASE_0031292,ACC_02539,ACC_00825,78.75,2025-01-29 11:37:00,0,Standard_Retail
TXN_BASE_0031293,ACC_03975,ACC_02694,82.44,2025-01-29 11:38:00,0,Standard_Retail
TXN_BASE_0031294,ACC_01637,ACC_01659,145.08,2025-01-29 11:39:00,0,Standard_Retail
TXN_BASE_0031295,ACC_01189,ACC_01762,26.05,2025-01-29 11:41:00,0,Standard_Retail
TXN_BASE_0031296,ACC_00739,ACC_01246,500.46,2025-01-29 11:42:00,0,Standard_Retail
TXN_BASE_0031297,ACC_02667,ACC_01557,66.74,2025-01-29 11:43:00,0,Standard_Retail
TXN_BASE_0031298,ACC_03807,ACC_03046,104.48,2025-01-29 11:43:00,0,Standard_Retail
TXN_BASE_0031299,ACC_01007,ACC_03879,85.33,2025-01-29 11:44:00,0,Standard_Retail
TXN_BASE_0031300,ACC_02885,ACC_03217,197.02,2025-01-29 11:44:00,0,Standard_Retail
TXN_BASE_0031301,ACC_04973,ACC_01944,135.24,2025-01-29 11:45:00,0,Standard_Retail
TXN_BASE_0031302,ACC_00990,ACC_01897,84.78,2025-01-29 11:45:00,0,Standard_Retail
TXN_BASE_0031303,ACC_03797,ACC_03236,512.09,2025-01-29 11:47:00,0,Standard_Retail
TXN_BASE_0031304,ACC_00921,ACC_01252,10.0,2025-01-29 11:47:00,0,Standard_Retail
TXN_BASE_0031305,ACC_01444,ACC_04595,399.9,2025-01-29 11:50:00,0,Standard_Retail
TXN_BASE_0031306,ACC_00169,ACC_00483,271.58,2025-01-29 11:53:00,0,Standard_Retail
TXN_BASE_0031307,ACC_01895,ACC_02556,9477.36,2025-01-29 11:54:00,0,Counter_Leakage_Structuring
TXN_BASE_0031308,ACC_03938,ACC_02630,274.55,2025-01-29 11:58:00,0,Standard_Retail
TXN_BASE_0031309,ACC_04673,ACC_02726,320.59,2025-01-29 12:00:00,0,Standard_Retail
TXN_BASE_0031310,ACC_04025,ACC_03488,176.64,2025-01-29 12:02:00,0,Standard_Retail
TXN_BASE_0031311,ACC_04819,ACC_00151,13.86,2025-01-29 12:03:00,0,Standard_Retail
TXN_BASE_0031312,ACC_01167,ACC_01242,204.22,2025-01-29 12:03:00,0,Standard_Retail
TXN_BASE_0031313,ACC_01151,ACC_00917,301.46,2025-01-29 12:04:00,0,Standard_Retail
TXN_BASE_0031314,ACC_03328,ACC_04984,45.3,2025-01-29 12:04:00,0,Standard_Retail
TXN_BASE_0031315,ACC_04690,ACC_04919,152.84,2025-01-29 12:06:00,0,Standard_Retail
TXN_BASE_0031316,ACC_00505,ACC_00740,58.92,2025-01-29 12:06:00,0,Standard_Retail
TXN_BASE_0031317,ACC_04317,ACC_02875,260.46,2025-01-29 12:06:00,0,Standard_Retail
TXN_BASE_0031318,ACC_02600,ACC_04359,61.79,2025-01-29 12:08:00,0,Standard_Retail
TXN_BASE_0031319,ACC_02566,ACC_04821,44.87,2025-01-29 12:12:00,0,Standard_Retail
TXN_BASE_0031320,ACC_00829,ACC_04778,85.87,2025-01-29 12:15:00,0,Standard_Retail
TXN_BASE_0031321,ACC_02131,ACC_04299,17.99,2025-01-29 12:16:00,0,Standard_Retail
TXN_BASE_0031322,ACC_02185,ACC_03218,76.23,2025-01-29 12:18:00,0,Standard_Retail
TXN_BASE_0031323,ACC_01093,ACC_00035,139.01,2025-01-29 12:19:00,0,Standard_Retail
TXN_BASE_0031324,ACC_03134,ACC_04868,255.69,2025-01-29 12:20:00,0,Standard_Retail
TXN_BASE_0031325,ACC_04133,ACC_01262,121.36,2025-01-29 12:21:00,0,Standard_Retail
TXN_BASE_0031326,ACC_02392,ACC_03030,9385.22,2025-01-29 12:22:00,0,Counter_Leakage_Structuring
TXN_BASE_0031327,ACC_03415,ACC_02678,456.11,2025-01-29 12:25:00,0,Standard_Retail
TXN_BASE_0031328,ACC_02341,ACC_02969,504.41,2025-01-29 12:25:00,0,Standard_Retail
TXN_BASE_0031329,ACC_02825,ACC_00891,103.04,2025-01-29 12:27:00,0,Standard_Retail
TXN_BASE_0031330,ACC_01511,ACC_01241,36.51,2025-01-29 12:27:00,0,Standard_Retail
TXN_BASE_0031331,ACC_00590,ACC_00956,47.56,2025-01-29 12:27:00,0,Standard_Retail
TXN_BASE_0031332,ACC_02501,ACC_01562,70.51,2025-01-29 12:27:00,0,Standard_Retail
TXN_BASE_0031333,ACC_01751,ACC_03413,125.76,2025-01-29 12:27:00,0,Standard_Retail
TXN_BASE_0031334,ACC_04317,ACC_04153,62.47,2025-01-29 12:28:00,0,Standard_Retail
TXN_BASE_0031335,ACC_00664,ACC_00939,32.13,2025-01-29 12:29:00,0,Standard_Retail
TXN_BASE_0031336,ACC_01697,ACC_00530,307.23,2025-01-29 12:29:00,0,Standard_Retail
TXN_BASE_0031337,ACC_01199,ACC_02068,122.58,2025-01-29 12:31:00,0,Standard_Retail
TXN_BASE_0031338,ACC_00002,ACC_00999,8911.55,2025-01-29 12:33:00,0,Counter_Leakage_Structuring
TXN_BASE_0031339,ACC_04866,ACC_01839,127.69,2025-01-29 12:33:00,0,Standard_Retail
TXN_BASE_0031340,ACC_03423,ACC_02690,109.32,2025-01-29 12:36:00,0,Standard_Retail
TXN_BASE_0031341,ACC_04549,ACC_00297,38.03,2025-01-29 12:37:00,0,Standard_Retail
TXN_BASE_0031342,ACC_02461,ACC_02013,377.68,2025-01-29 12:38:00,0,Standard_Retail
TXN_BASE_0031343,ACC_03387,ACC_03623,105.83,2025-01-29 12:38:00,0,Standard_Retail
TXN_BASE_0031344,ACC_03060,ACC_04247,69.41,2025-01-29 12:44:00,0,Standard_Retail
TXN_BASE_0031345,ACC_02020,ACC_04544,81.44,2025-01-29 12:47:00,0,Standard_Retail
TXN_BASE_0031346,ACC_02103,ACC_02437,153.35,2025-01-29 12:49:00,0,Standard_Retail
TXN_BASE_0031347,ACC_02193,ACC_01247,82.55,2025-01-29 12:52:00,0,Standard_Retail
TXN_BASE_0031348,ACC_02302,ACC_01158,81.72,2025-01-29 12:53:00,0,Standard_Retail
TXN_BASE_0031349,ACC_00163,ACC_01270,323.49,2025-01-29 12:54:00,0,Standard_Retail
TXN_BASE_0031350,ACC_04038,ACC_02260,16.41,2025-01-29 12:54:00,0,Standard_Retail
TXN_BASE_0031351,ACC_01633,ACC_02631,20.05,2025-01-29 12:57:00,0,Standard_Retail
TXN_BASE_0031352,ACC_03764,ACC_01175,228.69,2025-01-29 12:58:00,0,Standard_Retail
TXN_BASE_0031353,ACC_03680,ACC_04039,1634.38,2025-01-29 13:00:00,0,Standard_Retail
TXN_BASE_0031354,ACC_03239,ACC_03988,257.7,2025-01-29 13:01:00,0,Standard_Retail
TXN_BASE_0031355,ACC_03068,ACC_04082,843.07,2025-01-29 13:01:00,0,Standard_Retail
TXN_BASE_0031356,ACC_00164,ACC_01177,53.45,2025-01-29 13:02:00,0,Standard_Retail
TXN_BASE_0031357,ACC_01954,ACC_02841,41.91,2025-01-29 13:03:00,0,Standard_Retail
TXN_BASE_0031358,ACC_00829,ACC_02572,155.69,2025-01-29 13:03:00,0,Standard_Retail
TXN_BASE_0031359,ACC_04681,ACC_01910,282.7,2025-01-29 13:05:00,0,Standard_Retail
TXN_BASE_0031360,ACC_00087,ACC_02284,18.66,2025-01-29 13:06:00,0,Standard_Retail
TXN_BASE_0031361,ACC_01849,ACC_00501,69.7,2025-01-29 13:06:00,0,Standard_Retail
TXN_BASE_0031362,ACC_03080,ACC_03532,87.15,2025-01-29 13:08:00,0,Standard_Retail
TXN_BASE_0031363,ACC_01097,ACC_04591,39.86,2025-01-29 13:10:00,0,Standard_Retail
TXN_BASE_0031364,ACC_01306,ACC_03940,45.85,2025-01-29 13:11:00,0,Standard_Retail
TXN_BASE_0031365,ACC_00788,ACC_04076,247.57,2025-01-29 13:13:00,0,Standard_Retail
TXN_BASE_0031366,ACC_00804,ACC_00371,158.16,2025-01-29 13:13:00,0,Standard_Retail
TXN_BASE_0031367,ACC_03834,ACC_00581,234.66,2025-01-29 13:13:00,0,Standard_Retail
TXN_BASE_0031368,ACC_01692,ACC_02641,134.86,2025-01-29 13:14:00,0,Standard_Retail
TXN_BASE_0031369,ACC_02166,ACC_04557,31.57,2025-01-29 13:15:00,0,Standard_Retail
